Monthly Climate Data Summaries ( por - por )

Station:,SAN FRANCISCO DOWNTOWN,State:,CA,ID:,23272
Latitude:,37.7705 degreeN,Longitude:,122.4269 degreeW,Elevation:,150.0 feet
Station period of record:,maxt: 06/01/1874-10/22/2019; mint: 01/01/1875-10/22/2019; avgt: 01/01/1875-10/22/2019; hdd: 01/01/1875-10/22/2019; cdd: 01/01/1875-10/22/2019; pcpn: 01/01/1875-10/22/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1961,FEB,60.5,50.3,55.4,69,04,47,18,0,0,0,0,0,0,0,262,0,0.96,26,1961-02-11,8,5,0,0,0
1961,MAR,59.3,49.2,54.2,70,29,46,04,0,0,0,0,0,0,0,327,0,2.27,66,1961-03-14,14,9,1,0,0
1961,APR,63.8,50.0,56.9,79,03,45,22,0,0,0,0,0,0,0,241,7,0.79,38,1961-04-21,4,3,0,0,0
1961,MAY,60.6,50.8,55.7,67,14,48,07,0,0,0,0,0,0,0,277,0,0.88,45,1961-05-19,7,3,0,0,0
1961,JUN,65.2,53.9,59.3,85,15,51,20,1,0,0,0,0,0,0,167,8,0.04,03,1961-06-01,2,0,0,0,0
1961,JUL,66.6,53.4,60.0,82,17,50,15,0,0,0,0,0,0,0,167,16,T,T,1961-07-31,0,0,0,0,0
1961,AUG,65.9,56.0,60.9,77,19,50,02,0,0,0,0,0,0,0,127,7,0.02,02,1961-08-19,1,0,0,0,0
1961,SEP,70.8,56.0,63.4,92,03,52,12,0,2,0,0,0,0,0,91,49,0.22,22,1961-09-16,1,1,0,0,0
1961,OCT,67.8,54.5,61.2,94,15,50,23,0,1,0,0,0,0,0,156,44,0.09,05,1961-10-27,3,0,0,0,0
1961,NOV,62.8,50.1,56.5,77,05,41,20,0,0,0,0,0,0,0,246,0,4.44,03,1961-11-20,7,6,5,1,0
1961,DEC,54.0,46.0,50.0,63,22,40,31,0,0,0,0,0,0,0,456,0,2.13,97,1961-12-01,8,3,2,0,0
1961,ANNUAL,62.6,51.2,56.87,94,,35,,1,3,0,0,0,0,0,3003,131,14.63,,1.28,63,35,10,2,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1962,JAN,58.7,45.0,51.9,79,08,32,21,0,0,0,0,1,0,0,398,0,1.08,77,1962-01-19,3,2,1,0,0
1962,FEB,56.3,47.3,51.8,64,01,37,26,0,0,0,0,0,0,0,364,0,6.58,67,1962-02-14,15,11,5,2,0
1962,MAR,57.6,47.7,52.6,67,27,45,13,0,0,0,0,0,0,0,376,0,2.76,02,1962-03-05,12,7,1,1,0
1962,APR,64.1,49.9,57.0,82,12,46,23,0,0,0,0,0,0,0,242,8,0.36,19,1962-04-27,2,2,0,0,0
1962,MAY,60.6,49.7,55.2,77,06,47,20,0,0,0,0,0,0,0,297,0,T,T,1962-05-28,0,0,0,0,0
1962,JUN,64.0,51.0,57.5,88,19,48,05,0,0,0,0,0,0,0,231,15,T,T,1962-06-28,0,0,0,0,0
1962,JUL,60.5,51.4,56.0,67,02,49,21,0,0,0,0,0,0,0,270,0,T,T,1962-07-12,0,0,0,0,0
1962,AUG,65.9,54.0,60.0,86,27,50,02,0,0,0,0,0,0,0,157,6,0.07,06,1962-08-09,2,0,0,0,0
1962,SEP,63.4,53.2,58.3,77,30,50,24,0,0,0,0,0,0,0,196,3,0.22,20,1962-09-28,3,1,0,0,0
1962,OCT,67.0,54.6,60.7,79,01,52,19,1,0,0,1,0,0,0,123,7,5.51,92,1962-10-12,7,4,3,3,0
1962,NOV,64.9,52.7,58.8,81,01,46,29,0,0,0,0,0,0,0,182,5,0.60,37,1962-11-26,3,3,0,0,0
1962,DEC,57.7,48.0,52.9,65,14,41,27,0,0,0,0,0,0,0,369,0,2.81,96,1962-12-15,8,6,2,0,0
1962,ANNUAL,61.7,50.4,56.04,88,,32,,1,0,0,1,1,0,0,3205,44,19.99,,1.92,55,36,12,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1963,JAN,55.4,45.4,50.4,66,08,41,21,0,0,0,0,0,0,0,445,0,3.35,54,1963-01-30,3,3,3,2,0
1963,FEB,63.9,52.8,58.4,72,07,47,24,0,0,0,0,0,0,0,179,0,1.92,79,1963-02-12,7,4,2,0,0
1963,MAR,59.8,48.4,54.1,68,01,41,16,0,0,0,0,0,0,0,332,0,3.87,71,1963-03-27,11,5,3,2,0
1963,APR,59.2,49.5,54.4,67,12,42,20,0,0,0,0,0,0,0,313,0,3.35,92,1963-04-06,15,9,2,0,0
1963,MAY,62.1,52.3,57.2,77,17,49,12,0,0,0,0,0,0,0,234,0,0.45,38,1963-05-08,4,1,0,0,0
1963,JUN,63.7,52.4,58.1,71,25,49,09,0,0,0,0,0,0,0,201,0,T,T,1963-06-10,0,0,0,0,0
1963,JUL,65.3,54.1,59.7,88,26,52,29,0,0,0,0,0,0,0,166,10,T,T,1963-07-12,0,0,0,0,0
1963,AUG,65.9,53.6,59.8,79,26,51,07,0,0,0,0,0,0,0,160,5,T,T,1963-08-22,0,0,0,0,0
1963,SEP,72.0,57.4,64.7,88,26,54,30,0,0,0,0,0,0,0,39,39,0.06,06,1963-09-12,1,0,0,0,0
1963,OCT,68.7,57.1,62.9,78,07,52,31,0,0,0,0,0,0,0,67,10,1.39,56,1963-10-15,5,3,2,0,0
1963,NOV,61.6,51.7,56.6,69,10,45,30,0,0,0,0,0,0,0,244,0,3.52,97,1963-11-19,13,7,3,0,0
1963,DEC,53.1,43.4,48.2,61,31,37,16,0,0,0,0,0,0,0,514,0,0.87,33,1963-12-19,5,2,0,0,0
1963,ANNUAL,62.5,51.5,57.01,88,,37,,0,0,0,0,0,0,0,2894,64,18.78,,1.71,64,34,15,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1964,JAN,56.1,45.8,50.9,66,05,42,23,0,0,0,0,0,0,0,427,0,3.37,65,1964-01-20,11,6,2,1,0
1964,FEB,62.4,47.6,55.0,75,19,44,29,0,0,0,0,0,0,0,284,0,0.19,14,1964-02-15,2,1,0,0,0
1964,MAR,58.9,47.4,53.1,75,16,43,24,0,0,0,0,0,0,0,360,1,2.12,63,1964-03-22,10,6,1,0,0
1964,APR,59.7,47.8,53.8,82,14,44,23,0,0,0,0,0,0,0,338,8,0.01,01,1964-04-01,1,0,0,0,0
1964,MAY,58.3,48.4,53.3,66,21,44,06,0,0,0,0,0,0,0,356,0,0.22,13,1964-05-02,4,1,0,0,0
1964,JUN,63.6,52.0,57.8,81,22,49,09,0,0,0,0,0,0,0,219,7,0.57,54,1964-06-08,3,1,1,0,0
1964,JUL,64.6,53.1,58.8,81,10,50,12,0,0,0,0,0,0,0,186,3,T,T,1964-07-30,0,0,0,0,0
1964,AUG,65.5,54.5,60.0,80,19,52,13,0,0,0,0,0,0,0,152,6,0.01,01,1964-08-31,1,0,0,0,0
1964,SEP,69.0,55.8,62.4,92,24,50,10,0,2,0,0,0,0,0,139,69,T,T,1964-09-25,0,0,0,0,0
1964,OCT,70.7,55.4,63.0,86,19,50,12,0,0,0,0,0,0,0,100,46,1.90,27,1964-10-29,3,2,2,1,0
1964,NOV,60.2,50.4,55.3,74,05,44,20,0,0,0,0,0,0,0,284,1,3.99,91,1964-11-10,14,9,3,0,0
1964,DEC,57.3,50.0,53.7,65,22,40,31,0,0,0,0,0,0,0,343,0,5.35,78,1964-12-22,20,15,4,0,0
1964,ANNUAL,62.2,50.7,56.43,92,,40,,0,2,0,0,0,0,0,3188,141,17.73,,1.65,69,41,13,2,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1965,JAN,55.9,46.9,51.4,62,14,40,01,0,0,0,0,0,0,0,414,0,3.97,81,1965-01-02,12,7,4,0,0
1965,FEB,59.9,48.1,54.0,73,20,42,03,0,0,0,0,0,0,0,302,0,0.94,44,1965-02-04,4,4,0,0,0
1965,MAR,59.5,49.3,54.4,75,21,46,13,0,0,0,0,0,0,0,319,0,2.92,57,1965-03-13,10,7,2,0,0
1965,APR,61.0,50.3,55.6,85,26,43,09,0,0,0,0,0,0,0,280,7,3.21,94,1965-04-09,12,6,2,0,0
1965,MAY,60.7,49.0,54.8,74,11,46,05,0,0,0,0,0,0,0,306,0,T,T,1965-05-21,0,0,0,0,0
1965,JUN,60.7,51.6,56.2,74,28,49,04,0,0,0,0,0,0,0,259,0,T,T,1965-06-30,0,0,0,0,0
1965,JUL,61.9,52.9,57.4,69,26,48,05,0,0,0,0,0,0,0,230,0,0.02,02,1965-07-24,1,0,0,0,0
1965,AUG,66.5,55.9,61.2,81,13,52,07,0,0,0,0,0,0,0,123,13,0.49,49,1965-08-11,1,1,0,0,0
1965,SEP,66.9,55.4,61.2,84,30,52,21,0,0,0,0,0,0,0,120,14,T,T,1965-09-27,0,0,0,0,0
1965,OCT,72.5,57.4,65.0,90,24,51,31,0,1,0,0,0,0,0,73,78,0.01,01,1965-10-14,1,0,0,0,0
1965,NOV,62.9,53.3,58.1,72,03,46,25,0,0,0,0,0,0,0,199,0,4.79,18,1965-11-13,13,12,3,1,0
1965,DEC,53.1,43.5,48.3,62,01,35,21,0,0,0,0,0,0,0,509,0,3.51,27,1965-12-28,8,5,3,1,0
1965,ANNUAL,61.8,51.1,56.47,90,,35,,0,1,0,0,0,0,0,3134,112,19.86,,1.27,62,42,14,2,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1966,JAN,57.7,46.5,52.1,68,15,41,02,0,0,0,0,0,0,0,393,0,3.27,97,1966-01-29,7,4,3,0,0
1966,FEB,57.1,46.4,51.8,63,13,43,26,0,0,0,0,0,0,0,362,0,2.72,81,1966-02-03,10,8,2,0,0
1966,MAR,59.6,48.0,53.8,75,31,39,01,0,0,0,0,0,0,0,336,0,0.80,31,1966-03-09,8,2,0,0,0
1966,APR,65.2,50.6,57.9,84,23,47,01,0,0,0,0,0,0,0,217,11,0.36,18,1966-04-09,3,2,0,0,0
1966,MAY,60.4,49.7,55.1,76,02,46,03,0,0,0,0,0,0,0,300,0,0.19,19,1966-05-09,1,1,0,0,0
1966,JUN,66.0,52.8,59.4,91,13,49,04,0,1,0,0,0,0,0,182,21,0.17,17,1966-06-06,1,1,0,0,0
1966,JUL,63.8,52.5,58.1,79,31,49,06,0,0,0,0,0,0,0,205,0,0.06,03,1966-07-30,2,0,0,0,0
1966,AUG,64.7,52.9,58.8,77,16,50,04,0,0,0,0,0,0,0,188,1,0.10,08,1966-08-30,3,0,0,0,0
1966,SEP,70.2,56.9,63.5,95,28,53,09,0,2,0,0,0,0,0,78,41,0.10,10,1966-09-18,1,1,0,0,0
1966,OCT,70.0,55.2,62.6,85,09,50,28,0,0,0,0,0,0,0,102,34,0.01,01,1966-10-02,1,0,0,0,0
1966,NOV,62.6,51.8,57.2,86,01,46,25,0,0,0,0,0,0,0,241,15,4.80,08,1966-11-15,10,7,5,1,0
1966,DEC,55.9,46.7,51.3,63,30,41,20,0,0,0,0,0,0,0,417,0,3.87,96,1966-12-02,10,8,3,0,0
1966,ANNUAL,62.8,50.8,56.82,95,,39,,0,3,0,0,0,0,0,3021,123,16.45,,1.08,57,34,13,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1967,JAN,58.0,47.2,52.6,67,13,40,04,0,0,0,0,0,0,0,375,0,9.49,45,1967-01-21,11,8,7,5,0
1967,FEB,59.5,46.9,53.2,66,28,42,08,0,0,0,0,0,0,0,325,0,0.22,18,1967-02-24,4,1,0,0,0
1967,MAR,58.2,47.2,52.7,65,27,41,11,0,0,0,0,0,0,0,372,0,4.35,82,1967-03-30,16,11,3,0,0
1967,APR,55.3,46.2,50.7,59,12,40,11,0,0,0,0,0,0,0,420,0,4.90,19,1967-04-06,17,10,3,1,0
1967,MAY,64.8,50.9,57.9,84,16,48,10,0,0,0,0,0,0,0,230,14,0.09,07,1967-05-09,3,0,0,0,0
1967,JUN,62.4,51.8,57.1,68,03,49,16,0,0,0,0,0,0,0,229,0,1.42,34,1967-06-02,3,1,1,1,0
1967,JUL,63.9,53.8,58.9,78,11,50,22,0,0,0,0,0,0,0,184,4,0.00,00,1967-07-31,0,0,0,0,0
1967,AUG,63.8,54.5,59.1,72,29,51,12,0,0,0,0,0,0,0,173,0,T,T,1967-08-31,0,0,0,0,0
1967,SEP,69.3,57.7,63.5,87,20,56,29,0,0,0,0,0,0,0,67,29,0.04,04,1967-09-18,1,0,0,0,0
1967,OCT,72.5,58.5,65.5,86,17,55,26,0,0,0,0,0,0,0,47,69,0.53,50,1967-10-02,3,1,1,0,0
1967,NOV,65.0,54.9,60.0,83,02,46,30,0,0,0,0,0,0,0,158,13,1.10,34,1967-11-29,8,4,0,0,0
1967,DEC,57.1,46.6,51.9,74,26,37,14,0,0,0,0,0,0,0,398,0,2.12,59,1967-12-03,6,5,2,0,0
1967,ANNUAL,62.5,51.4,56.93,87,,37,,0,0,0,0,0,0,0,2978,129,24.26,,2.45,72,41,17,7,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1968,JAN,55.3,44.2,49.7,74,22,36,07,0,0,0,0,0,0,0,465,0,4.54,35,1968-01-29,12,6,4,2,0
1968,FEB,61.0,52.3,56.7,73,26,46,01,0,0,0,0,0,0,0,235,1,2.28,58,1968-02-19,11,7,2,0,0
1968,MAR,62.1,51.3,56.7,77,28,48,13,0,0,0,0,0,0,0,254,2,3.15,42,1968-03-12,9,7,1,1,0
1968,APR,62.8,49.6,56.2,78,09,45,16,0,0,0,0,0,0,0,263,1,0.48,48,1968-04-01,1,1,0,0,0
1968,MAY,60.8,50.5,55.7,72,27,47,17,0,0,0,0,0,0,0,280,0,0.22,16,1968-05-24,3,1,0,0,0
1968,JUN,64.5,53.4,59.0,77,15,50,19,0,0,0,0,0,0,0,174,2,T,T,1968-06-26,0,0,0,0,0
1968,JUL,63.0,52.9,58.0,79,29,49,27,0,0,0,0,0,0,0,213,4,T,T,1968-07-31,0,0,0,0,0
1968,AUG,67.6,56.9,62.2,96,29,54,24,0,1,0,0,0,0,0,98,21,0.03,03,1968-08-19,1,0,0,0,0
1968,SEP,69.3,56.8,63.1,89,16,49,28,0,0,0,0,0,0,0,92,40,0.06,05,1968-09-13,2,0,0,0,0
1968,OCT,67.1,53.9,60.5,82,26,50,27,0,0,0,0,0,0,0,148,15,0.62,23,1968-10-29,6,3,0,0,0
1968,NOV,61.3,51.1,56.2,72,10,46,30,0,0,0,0,0,0,0,258,0,2.67,81,1968-11-14,14,9,2,0,0
1968,DEC,54.3,45.3,49.8,60,10,38,21,0,0,0,0,0,0,0,462,0,3.91,59,1968-12-28,17,11,2,0,0
1968,ANNUAL,62.4,51.5,56.96,96,,36,,0,1,0,0,0,0,0,2942,86,17.96,,1.42,76,45,11,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1969,JAN,52.9,44.2,48.5,61,20,38,29,0,0,0,0,0,0,0,505,0,7.74,51,1969-01-18,17,14,6,2,0
1969,FEB,53.8,46.2,50.0,64,10,41,04,0,0,0,0,0,0,0,412,0,7.26,13,1969-02-11,19,15,5,1,0
1969,MAR,60.3,48.2,54.2,78,26,43,13,0,0,0,0,0,0,0,333,5,1.01,31,1969-03-12,6,5,0,0,0
1969,APR,59.8,48.5,54.2,73,27,45,06,0,0,0,0,0,0,0,315,0,1.74,64,1969-04-05,9,5,1,0,0
1969,MAY,62.7,51.2,57.0,80,05,47,04,0,0,0,0,0,0,0,242,1,T,T,1969-05-26,0,0,0,0,0
1969,JUN,62.8,54.5,58.6,77,29,51,30,0,0,0,0,0,0,0,185,1,0.05,04,1969-06-08,2,0,0,0,0
1969,JUL,63.3,51.9,57.6,74,17,49,19,0,0,0,0,0,0,0,221,0,T,T,1969-07-25,0,0,0,0,0
1969,AUG,66.1,52.6,59.3,74,29,48,14,0,0,0,0,0,0,0,171,0,T,T,1969-08-19,0,0,0,0,0
1969,SEP,66.7,55.0,60.9,82,25,51,02,0,0,0,0,0,0,0,132,14,0.01,01,1969-09-06,1,0,0,0,0
1969,OCT,68.3,55.4,61.9,79,31,52,25,0,0,0,0,0,0,0,107,20,2.61,29,1969-10-15,5,2,1,1,0
1969,NOV,66.0,52.6,59.3,78,01,48,29,0,0,0,0,0,0,0,166,3,0.45,41,1969-11-05,3,1,0,0,0
1969,DEC,60.4,51.2,55.8,66,01,45,31,0,0,0,0,0,0,0,277,0,6.15,49,1969-12-20,13,10,5,1,0
1969,ANNUAL,62.0,51.0,56.48,82,,38,,0,0,0,0,0,0,0,3066,44,27.02,,2.49,75,52,18,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1970,JAN,57.9,50.1,54.0,64,22,42,06,0,0,0,0,0,0,0,334,0,7.81,41,1970-01-20,21,13,6,2,0
1970,FEB,63.4,51.2,57.3,70,26,46,18,0,0,0,0,0,0,0,210,0,1.56,59,1970-02-16,8,5,1,0,0
1970,MAR,64.4,51.1,57.8,79,25,45,04,0,0,0,0,0,0,0,222,5,1.55,17,1970-03-04,6,2,1,1,0
1970,APR,59.3,47.3,53.3,74,03,44,27,0,0,0,0,0,0,0,341,0,0.06,03,1970-04-19,3,0,0,0,0
1970,MAY,64.8,50.5,57.7,91,15,47,07,0,1,0,0,0,0,0,237,19,0.03,03,1970-05-13,1,0,0,0,0
1970,JUN,61.7,51.8,56.7,77,30,49,07,0,0,0,0,0,0,0,242,1,0.57,48,1970-06-08,2,1,0,0,0
1970,JUL,63.1,52.5,57.8,92,02,50,07,0,1,0,0,0,0,0,231,17,T,T,1970-07-31,0,0,0,0,0
1970,AUG,62.5,51.9,57.2,85,09,50,22,0,0,0,0,0,0,0,246,8,T,T,1970-08-31,0,0,0,0,0
1970,SEP,73.1,55.7,64.4,92,26,49,12,0,1,0,0,0,0,0,95,82,0.00,00,1970-09-30,0,0,0,0,0
1970,OCT,64.3,52.9,58.6,86,01,49,19,0,0,0,0,0,0,0,201,10,0.84,26,1970-10-21,7,3,0,0,0
1970,NOV,62.4,53.3,57.8,70,01,48,27,0,0,0,0,0,0,0,208,0,6.44,20,1970-11-27,13,11,5,2,0
1970,DEC,54.2,46.9,50.5,61,05,41,25,0,0,0,0,0,0,0,439,0,5.39,77,1970-12-20,20,16,4,0,0
1970,ANNUAL,62.6,51.3,56.92,92,,41,,0,3,0,0,0,0,0,3006,142,24.25,,1.41,81,51,17,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1971,JAN,55.8,45.8,50.8,68,17,39,04,0,0,0,0,0,0,0,433,0,2.04,54,1971-01-12,8,7,1,0,0
1971,FEB,57.6,46.2,51.9,73,13,40,01,0,0,0,0,0,0,0,359,0,0.26,13,1971-02-18,5,1,0,0,0
1971,MAR,58.9,47.7,53.3,72,19,42,05,0,0,0,0,0,0,0,354,0,2.91,35,1971-03-12,5,4,3,1,0
1971,APR,58.5,47.7,53.1,75,04,43,21,0,0,0,0,0,0,0,351,0,0.72,31,1971-04-13,6,3,0,0,0
1971,MAY,59.6,49.5,54.5,68,18,46,03,0,0,0,0,0,0,0,317,0,0.19,09,1971-05-02,3,0,0,0,0
1971,JUN,63.2,51.4,57.3,80,17,48,07,0,0,0,0,0,0,0,230,7,T,T,1971-06-25,0,0,0,0,0
1971,JUL,62.7,52.2,57.4,72,12,50,27,0,0,0,0,0,0,0,225,0,0.01,01,1971-07-29,1,0,0,0,0
1971,AUG,66.5,55.6,61.0,81,23,53,15,0,0,0,0,0,0,0,120,6,0.01,01,1971-08-30,1,0,0,0,0
1971,SEP,72.2,56.6,63.9,101,14,53,30,0,3,0,1,0,0,0,85,61,0.22,19,1971-09-29,2,1,0,0,0
1971,OCT,64.5,51.0,57.8,89,12,46,28,0,0,0,0,0,0,0,229,12,0.11,06,1971-10-31,3,0,0,0,0
1971,NOV,61.3,49.8,55.6,72,03,44,07,0,0,0,0,0,0,0,275,0,1.92,63,1971-11-28,7,5,2,0,0
1971,DEC,53.4,44.6,49.0,60,01,42,31,0,0,0,0,0,0,0,490,0,3.93,77,1971-12-25,14,10,2,0,0
1971,ANNUAL,61.2,49.8,55.46,101,,39,,0,3,0,1,0,0,0,3468,86,12.32,,1.35,55,31,8,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1972,JAN,53.7,43.3,48.5,61,14,38,11,0,0,0,0,0,0,0,506,0,1.32,70,1972-01-27,7,3,1,0,0
1972,FEB,59.1,48.8,54.0,67,27,42,02,0,0,0,0,0,0,0,312,0,2.13,95,1972-02-05,13,6,1,0,0
1972,MAR,62.4,49.2,55.8,80,16,43,26,0,0,0,0,0,0,0,279,3,0.23,17,1972-03-22,6,1,0,0,0
1972,APR,61.7,49.3,55.5,75,26,45,13,0,0,0,0,0,0,0,278,0,1.07,44,1972-04-12,5,4,0,0,0
1972,MAY,61.6,49.4,55.5,82,13,47,03,0,0,0,0,0,0,0,287,1,T,T,1972-05-30,0,0,0,0,0
1972,JUN,63.4,51.5,57.4,82,30,48,03,0,0,0,0,0,0,0,226,4,0.11,11,1972-06-09,1,1,0,0,0
1972,JUL,66.1,55.6,60.8,92,14,53,29,0,1,0,0,0,0,0,144,22,0.01,01,1972-07-19,1,0,0,0,0
1972,AUG,65.1,55.3,60.2,71,22,52,04,0,0,0,0,0,0,0,139,0,0.04,04,1972-08-19,1,0,0,0,0
1972,SEP,66.9,56.1,61.5,83,29,53,25,0,0,0,0,0,0,0,110,13,0.54,40,1972-09-26,3,2,0,0,0
1972,OCT,66.7,56.7,61.7,87,06,51,31,0,0,0,0,0,0,0,115,20,5.41,74,1972-10-11,9,7,4,3,0
1972,NOV,59.3,50.5,54.9,69,02,43,30,0,0,0,0,0,0,0,298,0,6.40,14,1972-11-13,11,8,4,3,0
1972,DEC,51.6,42.8,47.2,65,25,30,09,0,0,0,0,2,0,0,546,0,3.53,12,1972-12-17,14,8,3,1,0
1972,ANNUAL,61.5,50.7,56.08,92,,30,,0,1,0,0,2,0,0,3240,63,20.79,,2.14,71,40,13,7,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1973,JAN,54.6,45.6,50.1,62,01,39,07,0,0,0,0,0,0,0,455,0,9.38,73,1973-01-08,17,11,6,5,0
1973,FEB,59.7,50.0,54.9,68,21,46,01,0,0,0,0,0,0,0,277,0,6.32,13,1973-02-06,15,13,6,1,0
1973,MAR,57.4,47.6,52.5,65,23,43,18,0,0,0,0,0,0,0,380,0,2.63,68,1973-03-19,10,7,2,0,0
1973,APR,64.1,50.3,57.2,77,10,45,01,0,0,0,0,0,0,0,225,2,0.02,02,1973-04-13,1,0,0,0,0
1973,MAY,62.1,50.5,56.3,83,28,47,02,0,0,0,0,0,0,0,267,5,0.08,05,1973-05-24,2,0,0,0,0
1973,JUN,68.4,52.9,60.7,93,20,49,05,0,2,0,0,0,0,0,167,43,0.00,00,1973-06-30,0,0,0,0,0
1973,JUL,64.3,52.8,58.6,82,26,50,10,0,0,0,0,0,0,0,199,8,0.00,00,1973-07-31,0,0,0,0,0
1973,AUG,61.8,52.3,57.1,74,28,50,15,0,0,0,0,0,0,0,239,0,0.00,00,1973-08-31,0,0,0,0,0
1973,SEP,67.4,55.2,61.3,90,27,51,15,0,1,0,0,0,0,0,137,34,0.33,17,1973-09-20,4,1,0,0,0
1973,OCT,68.4,53.5,61.0,80,30,50,15,0,0,0,0,0,0,0,134,15,1.81,81,1973-10-22,5,3,2,0,0
1973,NOV,59.4,51.2,55.3,67,08,46,23,0,0,0,0,0,0,0,285,0,8.64,55,1973-11-05,19,14,7,1,0
1973,DEC,56.1,47.9,52.0,62,18,43,10,0,0,0,0,0,0,0,396,0,4.21,58,1973-12-26,11,9,2,1,0
1973,ANNUAL,62.0,50.8,56.39,93,,39,,0,3,0,0,0,0,0,3161,107,33.42,,2.55,84,58,25,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1974,JAN,55.7,46.4,51.1,69,23,38,03,0,0,0,0,0,0,0,423,0,3.66,39,1974-01-03,13,7,2,1,0
1974,FEB,57.4,46.9,52.1,64,07,43,13,0,0,0,0,0,0,0,353,0,1.54,64,1974-02-19,7,5,1,0,0
1974,MAR,57.9,48.7,53.3,72,15,42,08,0,0,0,0,0,0,0,354,0,5.47,95,1974-03-01,14,10,6,0,0
1974,APR,61.6,49.2,55.4,77,29,44,24,0,0,0,0,0,0,0,284,3,2.20,09,1974-04-01,7,4,1,1,0
1974,MAY,60.5,49.2,54.9,83,26,47,18,0,0,0,0,0,0,0,309,4,T,T,1974-05-28,0,0,0,0,0
1974,JUN,63.7,52.6,58.1,80,08,49,10,0,0,0,0,0,0,0,202,3,0.10,10,1974-06-18,1,1,0,0,0
1974,JUL,65.2,53.9,59.5,78,24,52,21,0,0,0,0,0,0,0,167,4,0.73,72,1974-07-08,2,1,1,0,0
1974,AUG,65.2,54.6,59.9,78,20,52,27,0,0,0,0,0,0,0,153,3,0.00,00,1974-08-31,0,0,0,0,0
