Monthly Climate Data Summaries ( por - por )

Station:,NY CITY CENTRAL PARK,State:,NY,ID:,94728
Latitude:,40.77898 degreeN,Longitude:,73.96925 degreeW,Elevation:,140.0 feet
Station period of record:,maxt: 01/01/1869-10/23/2019; mint: 01/01/1869-10/23/2019; avgt: 01/01/1869-10/23/2019; hdd: 01/01/1869-10/23/2019; cdd: 01/01/1869-10/23/2019; pcpn: 01/01/1869-10/23/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1946,JUL,84.1,66.7,75.4,94,20,56,16,0,4,0,0,0,0,0,0,333,5.12,12,1946-07-23,7,4,4,2,0
1946,AUG,78.9,62.9,70.9,89,09,53,30,0,0,0,0,0,0,0,3,195,6.68,71,1946-08-03,11,7,5,3,0
1946,SEP,78.8,60.8,69.8,90,19,47,30,0,1,0,0,0,0,0,17,167,4.02,33,1946-09-24,5,5,4,2,0
1946,OCT,70.5,52.9,61.7,87,06,45,22,0,0,0,0,0,0,0,139,46,0.85,38,1946-10-12,7,4,0,0,0
1946,NOV,57.6,43.3,50.4,71,04,30,24,0,0,0,0,2,0,0,431,0,1.66,86,1946-11-22,7,4,1,0,0
1946,DEC,45.3,30.9,38.1,70,10,16,31,0,0,3,0,16,0,0,824,0,1.61,88,1946-12-21,6,3,1,0,0
1946,ANNUAL,63.8,47.1,55.47,94,,5,,0,9,15,0,67,0,0,4358,968,38.36,,2.71,104,58,24,13,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1947,JAN,44.1,30.2,37.1,63,31,12,22,0,0,3,0,18,0,0,853,0,2.74,93,1947-01-20,10,8,1,0,0
1947,FEB,36.5,22.0,29.2,50,04,7,05,0,0,7,0,26,0,0,995,0,2.24,73,1947-02-04,5,4,3,0,0
1947,MAR,44.4,31.2,37.8,63,14,21,26,0,0,0,0,20,0,0,837,0,2.30,00,1947-03-02,8,7,1,1,0
1947,APR,59.0,41.9,50.4,79,06,33,22,0,0,0,0,0,0,0,436,4,5.08,95,1947-04-05,11,7,4,2,0
1947,MAY,69.1,50.7,59.9,86,13,35,09,0,0,0,0,0,0,0,199,49,4.25,58,1947-05-29,16,12,2,0,0
1947,JUN,77.3,59.5,68.4,90,12,52,08,0,1,0,0,0,0,0,29,139,3.44,68,1947-06-14,9,6,4,0,0
1947,JUL,83.3,67.7,75.5,94,30,60,03,0,1,0,0,0,0,0,0,334,2.72,79,1947-07-08,10,7,3,0,0
1947,AUG,84.0,67.9,75.9,95,15,60,02,0,7,0,0,0,1,0,0,348,2.40,31,1947-08-16,7,5,1,1,0
1947,SEP,77.2,59.9,68.6,89,13,41,28,0,0,0,0,0,0,0,98,212,3.15,75,1947-09-16,9,7,4,0,0
1947,OCT,72.5,54.8,63.6,85,23,36,01,0,0,0,0,0,0,0,99,66,1.73,64,1947-10-29,6,3,1,0,0
1947,NOV,49.9,38.5,44.2,61,08,27,30,0,0,0,0,4,0,0,617,0,6.82,79,1947-11-08,9,7,5,3,0
1947,DEC,39.8,28.2,34.0,58,03,17,20,0,0,5,0,25,0,0,953,0,3.92,36,1947-12-26,11,6,2,1,0
1947,ANNUAL,61.6,46.2,53.88,95,,7,,0,9,15,0,93,1,0,5116,1152,40.79,,2.36,111,79,31,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1948,JAN,31.2,19.6,25.4,45,09,-0,31,0,0,13,0,28,0,1,1221,0,4.74,22,1948-01-13,13,9,4,1,0
1948,FEB,37.8,23.6,30.7,59,19,6,10,0,0,12,0,24,0,0,985,0,2.52,73,1948-02-28,9,6,2,0,0
1948,MAR,50.6,33.5,42.0,74,22,9,05,0,0,3,0,13,0,0,707,1,3.51,00,1948-03-02,12,11,2,1,0
1948,APR,58.9,43.1,51.0,75,20,32,04,0,0,0,0,1,0,0,414,0,3.26,61,1948-04-01,12,6,1,1,0
1948,MAY,67.6,52.8,60.2,87,12,45,09,0,0,0,0,0,0,0,176,34,7.58,49,1948-05-30,15,10,7,2,0
1948,JUN,77.5,61.3,69.4,92,29,52,06,0,2,0,0,0,0,0,15,155,5.52,41,1948-06-19,16,10,3,2,0
1948,JUL,85.3,69.0,77.2,94,05,59,07,0,6,0,0,0,2,0,0,384,4.51,57,1948-07-13,10,7,4,1,0
1948,AUG,82.7,67.8,75.2,103,26,62,07,0,5,0,0,0,4,0,0,325,2.99,91,1948-08-13,9,6,2,0,0
1948,SEP,79.4,61.1,70.2,89,13,49,22,0,0,0,0,0,0,0,15,180,1.28,70,1948-09-30,4,4,1,0,0
1948,OCT,64.4,48.9,56.6,80,01,36,19,0,0,0,0,0,0,0,263,12,1.51,64,1948-10-08,8,4,1,0,0
1948,NOV,58.7,46.1,52.4,74,20,33,30,0,0,0,0,0,0,0,373,3,3.17,94,1948-11-10,13,8,2,0,0
1948,DEC,44.0,32.6,38.3,58,13,10,26,0,0,6,0,14,0,0,822,0,6.28,54,1948-12-30,10,7,4,3,0
1948,ANNUAL,61.5,46.7,54.11,103,,-0,,0,13,34,0,80,6,1,4991,1094,46.87,,2.49,131,88,33,11,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1949,JAN,44.6,32.6,38.6,61,19,20,30,0,0,1,0,17,0,0,809,0,6.04,23,1949-01-21,13,10,4,2,0
1949,FEB,46.0,31.2,38.6,73,15,17,12,0,0,1,0,16,0,0,731,0,3.58,09,1949-02-22,12,8,2,1,0
1949,MAR,51.0,34.7,42.8,75,27,18,20,0,0,1,0,15,0,0,682,3,1.66,70,1949-03-23,7,4,1,0,0
1949,APR,62.4,45.1,53.8,79,14,36,17,0,0,0,0,0,0,0,336,4,4.42,31,1949-04-06,10,7,4,1,0
1949,MAY,72.8,53.3,63.0,92,06,45,30,0,2,0,0,0,0,0,119,67,3.41,91,1949-05-22,15,7,2,0,0
1949,JUN,83.4,65.1,74.2,96,26,52,08,0,7,0,0,0,1,0,2,285,0.02,01,1949-06-19,2,0,0,0,0
1949,JUL,88.3,70.9,79.6,102,04,62,01,0,13,0,0,0,7,0,0,461,4.21,10,1949-07-27,11,9,3,1,0
1949,AUG,85.0,68.4,76.7,100,09,55,20,0,7,0,0,0,5,0,0,369,4.29,84,1949-08-16,11,7,4,0,0
1949,SEP,74.7,57.7,66.2,87,05,48,25,0,0,0,0,0,0,0,47,90,3.43,92,1949-09-29,13,7,3,0,0
1949,OCT,70.9,55.3,63.1,88,10,42,27,0,0,0,0,0,0,0,116,66,1.92,93,1949-10-26,10,5,2,0,0
1949,NOV,53.0,39.5,46.2,74,11,23,28,0,0,1,0,5,0,0,551,0,0.96,26,1949-11-29,7,4,0,0,0
1949,DEC,46.0,32.8,39.4,63,27,21,30,0,0,1,0,16,0,0,790,0,2.28,50,1949-12-27,11,7,1,0,0
1949,ANNUAL,65.0,49.0,56.98,102,,17,,0,29,5,0,69,13,0,4183,1345,36.22,,1.31,122,75,26,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1950,JAN,48.6,34.2,41.4,72,26,16,08,0,0,2,0,12,0,0,724,0,2.26,46,1950-01-10,16,7,0,0,0
1950,FEB,37.6,25.5,31.6,51,09,6,21,0,0,5,0,21,0,0,930,0,4.44,93,1950-02-14,14,8,4,0,0
1950,MAR,44.6,28.1,36.3,67,28,11,03,0,0,3,0,20,0,0,881,0,2.73,64,1950-03-21,16,7,2,0,0
1950,APR,56.5,40.4,48.4,76,04,26,14,0,0,0,0,8,0,0,489,0,1.66,39,1950-04-28,14,7,0,0,0
1950,MAY,66.9,50.6,58.7,82,21,40,08,0,0,0,0,0,0,0,189,6,2.66,56,1950-05-29,14,8,1,0,0
1950,JUN,79.4,61.1,70.2,95,26,48,18,0,4,0,0,0,0,0,20,185,2.18,98,1950-06-04,10,6,1,0,0
1950,JUL,83.5,66.5,75.0,94,31,60,21,0,2,0,0,0,0,0,0,321,4.24,38,1950-07-10,11,6,3,2,0
1950,AUG,81.2,65.0,73.1,88,31,57,21,0,0,0,0,0,0,0,0,257,4.97,46,1950-08-20,11,6,4,2,0
1950,SEP,71.9,57.2,64.6,87,01,41,25,0,0,0,0,0,1,0,92,85,1.48,59,1950-09-13,7,3,2,0,0
1950,OCT,67.9,52.1,60.0,86,01,38,27,0,0,0,0,0,0,0,179,32,1.71,93,1950-10-12,6,3,1,0,0
1950,NOV,55.5,41.3,48.4,84,01,28,26,0,0,0,0,3,0,0,507,12,4.24,59,1950-11-25,8,6,2,2,0
1950,DEC,40.5,29.4,34.9,60,04,9,27,0,0,5,0,20,0,0,929,0,4.32,17,1950-12-04,14,9,4,1,0
1950,ANNUAL,61.3,46.1,53.69,95,,6,,0,6,15,0,84,1,0,4940,898,36.89,,1.59,141,76,24,7,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1951,JAN,43.5,28.2,35.9,64,19,11,31,0,0,5,0,21,0,0,895,0,3.31,16,1951-01-24,10,6,3,1,0
1951,FEB,43.6,28.8,36.2,64,13,11,09,0,0,4,0,17,0,0,800,0,3.05,87,1951-02-17,9,5,3,0,0
1951,MAR,48.1,34.9,41.5,62,24,24,10,0,0,0,0,9,0,0,720,0,5.62,13,1951-03-30,11,10,4,2,0
1951,APR,61.4,44.6,53.0,84,29,37,17,0,0,0,0,0,0,0,356,2,2.44,60,1951-04-29,10,5,3,0,0
1951,MAY,72.6,54.0,63.3,90,16,45,04,0,1,0,0,0,0,0,104,60,4.93,21,1951-05-11,9,6,5,2,0
1951,JUN,78.0,61.6,69.8,89,24,51,12,0,0,0,0,0,0,0,27,177,2.97,76,1951-06-14,13,8,1,0,0
1951,JUL,85.5,68.1,76.8,94,27,61,20,0,5,0,0,0,0,0,0,376,3.67,83,1951-07-28,11,6,2,1,0
1951,AUG,83.3,65.8,74.6,91,30,56,05,0,1,0,0,0,0,0,0,305,2.53,00,1951-08-12,8,6,1,1,0
1951,SEP,77.1,59.2,68.2,85,21,41,30,0,0,0,0,0,0,0,41,144,0.70,21,1951-09-25,7,3,0,0,0
1951,OCT,65.5,51.7,58.6,84,05,42,29,0,0,0,0,0,0,0,216,27,3.77,95,1951-10-07,6,4,3,1,0
1951,NOV,51.0,36.0,43.5,68,15,22,28,0,0,0,0,11,0,0,634,0,6.49,20,1951-11-07,8,8,5,2,0
1951,DEC,44.4,30.9,37.6,64,08,8,17,0,0,6,0,19,0,0,840,0,4.28,10,1951-12-18,14,7,4,1,0
1951,ANNUAL,63.0,47.1,55.04,94,,8,,0,7,15,0,77,0,0,4633,1091,43.76,,2.20,116,74,34,11,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1952,JAN,43.4,28.9,36.2,60,27,8,30,0,0,5,0,20,0,0,886,0,4.55,85,1952-01-26,18,12,4,0,0
1952,FEB,42.1,30.3,36.2,51,11,17,14,0,0,1,0,19,0,0,827,0,1.38,49,1952-02-04,7,4,0,0,0
1952,MAR,46.4,34.0,40.2,64,21,23,16,0,0,1,0,14,0,0,761,0,4.00,49,1952-03-11,12,7,2,1,0
1952,APR,62.4,47.5,55.0,82,20,34,12,0,0,0,0,0,0,0,310,16,5.10,82,1952-04-05,11,8,5,1,0
1952,MAY,69.3,52.0,60.7,83,29,43,02,0,0,0,0,0,0,0,149,22,4.78,80,1952-05-25,12,7,2,2,0
1952,JUN,82.4,64.7,73.5,100,26,58,23,0,6,0,0,0,2,0,14,277,3.64,95,1952-06-01,8,6,3,1,0
1952,JUL,89.2,71.4,80.3,97,22,62,01,0,14,0,0,0,8,0,0,483,3.32,93,1952-07-09,10,8,2,0,0
1952,AUG,82.5,67.3,74.9,90,05,54,23,0,1,0,0,0,2,0,0,315,4.63,18,1952-08-06,11,7,4,1,0
1952,SEP,78.7,61.0,69.9,94,13,52,27,0,3,0,0,0,0,0,10,165,2.05,17,1952-09-01,8,5,1,1,0
1952,OCT,64.6,46.8,55.7,80,14,33,20,0,0,0,0,0,0,0,294,12,0.94,78,1952-10-01,5,1,1,0,0
1952,NOV,54.5,42.6,48.5,73,01,28,29,0,0,0,0,2,0,0,485,0,3.05,13,1952-11-22,9,5,3,1,0
1952,DEC,43.6,33.2,38.4,59,11,12,28,0,0,1,0,12,0,0,817,0,4.12,26,1952-12-05,9,6,3,2,0
1952,ANNUAL,63.3,48.3,55.83,100,,8,,0,24,8,0,67,12,0,4553,1290,41.56,,1.95,120,76,30,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1953,JAN,43.4,31.8,37.6,57,31,21,26,0,0,0,0,19,0,0,843,0,4.90,30,1953-01-24,17,10,3,1,0
1953,FEB,45.5,31.3,38.4,67,21,14,02,0,0,1,0,16,0,0,735,0,2.37,30,1953-02-15,8,4,2,1,0
1953,MAR,49.5,37.2,43.4,67,14,18,08,0,0,0,0,9,0,0,661,0,8.76,61,1953-03-13,14,9,5,5,0
1953,APR,59.6,45.0,52.3,77,26,35,20,0,0,0,0,0,0,0,378,4,5.20,32,1953-04-07,12,10,4,1,0
1953,MAY,71.5,55.2,63.4,90,11,44,02,0,1,0,0,0,0,0,105,60,4.35,65,1953-05-05,15,12,4,0,0
1953,JUN,83.8,63.4,73.6,97,21,51,13,0,8,0,0,0,1,0,13,279,1.82,44,1953-06-13,6,5,0,0,0
1953,JUL,87.3,68.3,77.8,101,18,57,25,0,11,0,0,0,3,0,0,403,3.86,41,1953-07-23,8,5,2,1,0
1953,AUG,84.7,66.8,75.8,100,31,59,03,0,8,0,0,0,3,0,0,343,2.10,92,1953-08-14,6,5,2,0,0
1953,SEP,79.1,61.7,70.4,102,02,49,23,0,4,0,0,0,4,0,27,197,1.10,35,1953-09-12,9,4,0,0,0
1953,OCT,69.2,52.2,60.7,82,03,40,08,0,0,0,0,0,0,0,158,32,4.30,49,1953-10-28,6,4,3,1,0
1953,NOV,57.0,42.4,49.7,73,03,30,06,0,0,0,0,1,0,0,452,0,2.02,77,1953-11-23,7,5,2,0,0
1953,DEC,47.6,35.0,41.3,63,10,15,18,0,0,3,0,9,0,0,725,0,4.42,46,1953-12-14,11,9,3,1,0
1953,ANNUAL,65.0,49.3,57.13,102,,14,,0,32,4,0,54,11,0,4097,1318,45.20,,2.61,119,82,30,11,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1954,JAN,38.1,23.5,30.8,56,27,7,18,0,0,9,0,26,0,0,1055,0,1.65,45,1954-01-11,12,6,0,0,0
1954,FEB,47.9,32.3,40.1,71,16,11,13,0,0,2,0,10,0,0,691,0,1.81,63,1954-02-17,7,5,2,0,0
1954,MAR,49.3,33.8,41.5,68,29,22,05,0,0,1,0,13,0,0,721,0,3.25,87,1954-03-03,8,7,2,0,0
1954,APR,63.2,44.3,53.7,78,22,23,04,0,0,0,0,3,0,0,339,10,2.70,29,1954-04-17,10,6,1,1,0
1954,MAY,67.7,51.9,59.8,85,31,42,05,0,0,0,0,0,0,0,190,37,3.10,05,1954-05-08,13,6,2,1,0
1954,JUN,81.0,62.2,71.6,92,25,54,17,0,3,0,0,0,0,0,7,209,1.32,59,1954-06-23,5,3,2,0,0
1954,JUL,86.7,66.7,76.7,100,31,60,17,0,11,0,0,0,1,0,0,369,0.96,37,1954-07-14,7,4,0,0,0
1954,AUG,81.3,64.1,72.7,92,16,58,27,0,3,0,0,0,0,0,0,246,6.09,84,1954-08-09,8,7,5,3,0
1954,SEP,75.1,59.7,67.4,88,06,49,24,0,0,0,0,0,0,0,41,120,4.75,90,1954-09-11,10,7,2,1,0
1954,OCT,69.6,53.8,61.7,87,13,38,31,0,0,0,0,0,0,0,197,106,1.99,13,1954-10-29,7,4,1,1,0
1954,NOV,52.7,40.0,46.4,64,20,32,10,0,0,0,0,1,0,0,548,0,4.93,70,1954-11-02,10,8,3,2,0
1954,DEC,41.7,30.1,35.9,61,28,16,21,0,0,4,0,17,0,0,891,0,3.03,68,1954-12-18,8,5,5,0,0
1954,ANNUAL,62.9,46.9,54.93,100,,7,,0,17,16,0,70,1,0,4680,1097,35.58,,2.90,105,68,25,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1955,JAN,36.7,25.2,30.9,50,02,13,28,0,0,7,0,28,0,0,1048,0,0.77,31,1955-01-02,8,2,0,0,0
1955,FEB,42.6,27.4,35.0,61,28,-0,03,0,0,5,0,17,0,1,834,0,3.01,23,1955-02-06,13,7,1,1,0
1955,MAR,49.5,33.8,41.7,71,10,19,08,0,0,0,0,14,0,0,717,0,3.71,02,1955-03-22,13,8,3,1,0
1955,APR,62.0,44.9,53.5,84,11,33,08,0,0,0,0,0,0,0,345,8,1.97,38,1955-04-26,14,5,0,0,0
1955,MAY,75.8,54.9,65.4,90,05,41,10,0,1,0,0,0,0,0,69,87,2.64,46,1955-05-23,7,5,1,1,0
1955,JUN,77.5,60.2,68.9,88,29,51,09,0,0,0,0,0,0,0,32,157,2.52,59,1955-06-24,13,7,1,0,0
1955,JUL,90.0,71.7,80.8,100,22,65,30,0,14,0,0,0,6,0,0,500,0.51,20,1955-07-01,4,3,0,0,0
1955,AUG,86.0,70.2,78.1,100,05,61,29,0,10,0,0,0,5,0,0,416,10.86,62,1955-08-12,15,8,6,3,0
1955,SEP,75.3,60.2,67.8,83,20,50,26,0,0,0,0,0,0,0,32,123,2.67,22,1955-09-24,8,4,2,1,0
1955,OCT,67.4,52.2,59.8,83,11,41,25,0,0,0,0,0,0,0,174,20,6.87,39,1955-10-06,10,8,5,3,0
1955,NOV,50.8,37.7,44.2,68,14,16,29,0,0,1,0,8,0,0,615,0,4.12,06,1955-11-04,10,8,3,1,0
1955,DEC,35.9,23.5,29.7,53,03,5,21,0,0,9,0,26,0,0,1085,0,0.25,15,1955-12-22,5,1,0,0,0
1955,ANNUAL,62.6,46.9,54.76,100,,-0,,0,25,22,0,93,11,1,4951,1311,39.90,,3.62,120,66,22,11,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1956,JAN,37.3,26.7,32.0,48,10,14,02,0,0,5,0,25,0,0,1012,0,1.54,52,1956-01-30,10,6,1,0,0
1956,FEB,42.6,30.5,36.5,59,25,14,22,0,0,3,0,16,0,0,818,0,4.18,01,1956-02-18,14,10,3,2,0
1956,MAR,43.7,31.1,37.4,63,05,18,25,0,0,2,0,17,0,0,848,0,5.03,02,1956-03-14,14,9,4,1,0
1956,APR,55.7,40.7,48.2,84,28,33,21,0,0,0,0,0,0,0,504,5,2.78,75,1956-04-07,12,8,2,0,0
1956,MAY,67.9,49.4,58.6,89,31,38,08,0,0,0,0,0,0,0,216,27,2.20,51,1956-05-02,13,6,1,0,0
1956,JUN,80.2,62.6,71.4,99,14,53,09,0,5,0,0,0,2,0,17,219,2.99,04,1956-06-02,9,7,2,1,0
1956,JUL,80.5,65.3,72.9,93,02,57,30,0,2,0,0,0,0,0,11,264,3.13,94,1956-07-21,13,7,1,0,0
1956,AUG,82.0,66.3,74.2,93,28,58,25,0,4,0,0,0,0,0,3,295,2.56,73,1956-08-21,10,6,2,0,0
1956,SEP,72.5,57.1,64.8,87,14,41,21,0,0,0,0,0,0,0,98,101,2.32,73,1956-09-06,12,8,1,0,0
1956,OCT,66.0,50.1,58.1,84,15,38,11,0,0,0,0,0,0,0,225,16,3.61,41,1956-10-31,6,5,1,1,0
1956,NOV,53.2,40.1,46.7,71,16,22,24,0,0,0,0,7,0,0,545,1,2.62,50,1956-11-17,10,8,1,0,0
1956,DEC,47.2,34.6,40.9,67,07,16,30,0,0,1,0,13,0,0,739,0,3.29,97,1956-12-14,15,10,2,0,0
1956,ANNUAL,60.8,46.3,53.52,99,,14,,0,11,11,0,78,2,0,5036,928,36.25,,2.41,138,90,21,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1957,JAN,34.8,22.2,28.5,60,23,-0,15,0,0,11,0,26,0,1,1124,0,1.70,49,1957-01-23,13,7,0,0,0
1957,FEB,43.4,31.1,37.2,60,27,18,12,0,0,1,0,19,0,0,771,0,2.43,88,1957-02-26,9,6,2,0,0
1957,MAR,48.6,35.2,41.9,69,14,24,05,0,0,0,0,9,0,0,708,0,1.99,51,1957-03-15,12,5,1,0,0
1957,APR,62.1,44.3,53.2,85,21,33,04,0,0,0,0,0,0,0,367,20,4.51,85,1957-04-04,16,10,4,0,0
1957,MAY,72.5,53.7,63.1,87,10,39,03,0,0,0,0,0,0,0,126,73,3.67,55,1957-05-14,7,3,1,1,0
1957,JUN,83.2,65.3,74.3,96,17,51,09,0,6,0,0,0,3,0,7,296,1.85,49,1957-06-14,9,5,0,0,0
1957,JUL,87.2,68.1,77.7,101,22,58,02,0,10,0,0,0,2,0,0,402,1.47,67,1957-07-13,8,4,1,0,0
1957,AUG,82.2,64.9,73.6,95,03,57,28,0,3,0,0,0,0,0,0,273,2.87,09,1957-08-25,7,5,2,1,0
1957,SEP,77.8,61.6,69.7,91,13,41,27,0,2,0,0,0,0,0,48,197,3.01,05,1957-09-16,11,7,2,1,0
1957,OCT,63.9,48.5,56.2,79,09,35,28,0,0,0,0,0,0,0,268,4,3.27,19,1957-10-07,7,5,3,1,0
1957,NOV,55.5,43.2,49.4,66,15,28,27,0,0,0,0,3,0,0,461,0,4.46,97,1957-11-30,10,9,4,0,0
1957,DEC,45.4,35.0,40.2,59,20,18,12,0,0,1,0,9,0,0,761,0,5.26,51,1957-12-20,13,10,4,2,0
1957,ANNUAL,63.2,47.8,55.49,101,,-0,,0,21,13,0,66,5,1,4641,1265,36.49,,2.55,122,76,24,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1958,JAN,37.5,26.3,31.9,53,22,12,04,0,0,7,0,21,0,0,1019,0,3.79,86,1958-01-22,10,9,4,0,0
1958,FEB,32.8,22.0,27.4,49,25,3,18,0,0,13,0,22,0,0,1045,0,2.98,89,1958-02-28,6,5,4,0,0
1958,MAR,45.4,35.1,40.2,57,11,27,09,0,0,0,0,3,0,0,759,0,3.19,90,1958-03-20,10,7,2,0,0
1958,APR,60.9,44.9,52.9,78,19,29,09,0,0,0,0,1,0,0,358,4,6.14,19,1958-04-06,11,7,3,2,0
1958,MAY,66.4,51.7,59.1,82,19,42,10,0,0,0,0,0,0,0,193,17,3.25,47,1958-05-25,17,11,0,0,0
1958,JUN,75.6,58.8,67.2,89,26,49,07,0,0,0,0,0,0,0,29,100,2.55,66,1958-06-26,11,8,1,0,0
1958,JUL,83.2,69.0,76.1,93,02,63,18,0,4,0,0,0,1,0,0,351,3.68,89,1958-07-06,16,11,2,0,0
1958,AUG,82.8,67.5,75.1,91,15,58,19,0,2,0,0,0,1,0,0,322,2.36,54,1958-08-25,11,5,1,1,0
1958,SEP,76.1,59.0,67.5,89,26,46,29,0,0,0,0,0,0,0,38,122,4.44,20,1958-09-27,11,6,4,1,0
1958,OCT,63.1,47.9,55.5,83,16,39,26,0,0,0,0,0,0,0,313,22,5.46,32,1958-10-23,11,5,5,2,0
1958,NOV,54.3,41.5,47.9,65,06,18,30,0,0,1,0,3,0,0,507,0,1.85,92,1958-11-28,10,4,1,0,0
1958,DEC,35.9,22.8,29.3,55,05,12,25,0,0,13,0,28,0,0,1099,0,1.25,51,1958-12-04,9,4,1,0,0
1958,ANNUAL,59.6,45.7,52.64,93,,3,,0,6,34,0,78,2,0,5360,938,40.94,,2.19,133,82,28,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1959,JAN,38.1,24.3,31.2,61,22,14,18,0,0,9,0,24,0,0,1039,0,2.34,83,1959-01-02,13,4,1,0,0
1959,FEB,40.1,24.0,32.0,52,27,7,02,0,0,3,0,21,0,0,915,0,1.69,50,1959-02-10,9,4,1,0,0
1959,MAR,48.3,31.9,40.1,71,20,20,23,0,0,0,0,17,0,0,765,0,3.77,35,1959-03-06,11,7,3,1,0
1959,APR,62.4,45.1,53.7,83,08,34,12,0,0,0,0,0,0,0,341,9,1.91,51,1959-04-02,11,7,1,0,0
1959,MAY,76.4,56.3,66.3,94,28,43,16,0,3,0,0,0,0,0,87,135,1.33,49,1959-05-13,8,3,0,0,0
1959,JUN,79.5,62.9,71.2,97,29,53,18,0,5,0,0,0,2,0,32,223,4.20,06,1959-06-02,11,8,3,1,0
1959,JUL,83.8,68.8,76.3,90,28,62,03,0,3,0,0,0,1,0,0,357,4.28,80,1959-07-20,11,8,2,1,0
1959,AUG,85.3,69.7,77.5,94,28,61,06,0,13,0,0,0,4,0,0,394,4.45,25,1959-08-05,9,5,4,2,0
1959,SEP,80.9,63.6,72.3,93,09,46,17,0,3,0,0,0,1,0,30,257,1.11,41,1959-09-01,6,3,0,0,0
1959,OCT,66.6,52.9,59.8,88,06,36,29,0,0,0,0,0,0,0,224,70,4.83,43,1959-10-24,12,11,2,2,0
1959,NOV,52.9,38.6,45.8,73,06,21,18,0,0,0,0,7,0,0,572,2,4.22,10,1959-11-24,12,8,4,1,0
1959,DEC,43.8,32.9,38.4,57,13,9,23,0,0,3,0,12,0,0,820,0,4.64,15,1959-12-12,11,8,5,1,0
